Tipo;Producto;AlfaBeta;Troquel;CodBarraPrinc;Laboratorio;Precio;Neto;CadenaFrio;RequiereVale;Trazable
P;MB CORRECTOR DE OJERAS N 03;;P10002689;7899026420458;LA ROCHE POSAY;16,98;1;0;0;0
P;MB CORRECTOR DE OJERAS N 04;;P10002692;7899026417496;LA ROCHE POSAY;16,98;1;0;0;0
P;MB CRECER FORT ESM BEIGE X 10 ML;;P10002595;7899026424173;LA ROCHE POSAY;6,73;1;0;0;0
P;MB CRECER FORT ESM BLANCO X 10 ML;;P10002594;7899026424180;LA ROCHE POSAY;6,73;1;0;0;0
P;MB CRECER FORT ESM BLANCO ZEN X 8ML;;P30000401;7899026451087;LA ROCHE POSAY;8,01;1;0;0;0
P;MB CRECER FORT ESM PERF DE ROSAS X 8 ML;;P30000402;7899026451094;LA ROCHE POSAY;8,01;1;0;0;0
P;MB CRECER FORT ESM ROMA X 8 ML;;P30000405;7899026451124;LA ROCHE POSAY;8,01;1;0;0;0
P;MB CRECER FORT ESM ROSA CHA X 8 ML;;P30000403;7899026451100;LA ROCHE POSAY;8,01;1;0;0;0
P;MB CRECER FORT ESM ROSA MOSQUETA X 8 ML;;P30000404;7899026451117;LA ROCHE POSAY;8,01;1;0;0;0
P;MB DREAM LUM TOUCH&CONCEALER 01 IVORY;;P30000285;3600530714308;LA ROCHE POSAY;36,67;1;0;0;0
P;MB DREAM LUM TOUCH&CONCEALER 02 NUDE;;P30000286;3600530714315;LA ROCHE POSAY;36,67;1;0;0;0
P;MB DREAM LUM TOUCH&CONCEALER 03 SAND;;P30000287;3600530714322;LA ROCHE POSAY;36,67;1;0;0;0
P;MB DREAM MOUSSE AMBRE BRONZER N 03;;P10002642;3600530260621;LA ROCHE POSAY;23,41;1;0;0;0
P;MB DREAM MOUSSE MAT N 120;;P10002636;041554510164;LA ROCHE POSAY;43,20;1;0;0;0
P;MB DREAM MOUSSE MAT N 26;;P10002640;3600530170623;LA ROCHE POSAY;43,20;1;0;0;0
P;MB DREAM MOUSSE MAT N 32;;P10002641;3600530170654;LA ROCHE POSAY;47,10;1;0;0;0
P;MB DREAM MOUSSE MAT N 40;;P10002638;3600530170661;LA ROCHE POSAY;51,34;1;0;0;0
P;MB DREAM MOUSSE MAT N 48;;P10002639;3600530170678;LA ROCHE POSAY;47,10;1;0;0;0
P;MB DREAM MOUSSE SHADOW IVORY N 01;;P10002771;3600530262106;LA ROCHE POSAY;24,22;1;0;0;0
P;MB DREAM MOUSSE SHADOW MINT-DREAM;;P10002637;041554525434;LA ROCHE POSAY;24,22;1;0;0;0
P;MB DREAM SATINE MAQ FLUIDO 21 NUDE;;P30000966;3600530520923;LA ROCHE POSAY;44,83;1;0;0;0
P;MB DREAM SATINE MAQ FLUIDO 30 SAND;;P30000965;3600530520947;LA ROCHE POSAY;44,83;1;0;0;0
P;MB DREAM SATINE MAQ FLUIDO 40 FAWN;;P30001143;3600530520961;LA ROCHE POSAY;44,83;1;0;0;0
P;MB EX WEAR RUBOR-DUO P-O´PLUMS N 30;;P10002634;41554512151;LA ROCHE POSAY;10,65;1;0;0;0
P;MB EXH BASE ERASER X 13 + PROB;;P10002653;7790033242715;LA ROCHE POSAY;527,73;1;0;0;0
P;MB EXH BOM EXP FINISH 40 ANIMACION;;P30001187;7790033254206;LA ROCHE POSAY;1216,97;1;0;0;0
P;MB EXH BOM MAYO PURE MAKEUP;;P30001295;7790033254879;LA ROCHE POSAY;449,96;1;0;0;0
P;MB EXH COLOR SENSATIONAL LIPSTAIN X 12;;P10002665;7790033243811;LA ROCHE POSAY;241,31;1;0;0;0
P;MB EXH COLOR SENSATIONAL REDS X 15+ 4 PROB;;P10002655;7790033242432;LA ROCHE POSAY;385,26;1;0;0;0
P;MB EXH COLOR SENSATIONAL X 15+ 5 PROB;;P10002661;7790033238053;LA ROCHE POSAY;340,26;1;0;0;0
P;MB EXH CRECER FORT X 36 UNIDADES;;P30001183;7790033247529;LA ROCHE POSAY;242,28;1;0;0;0
P;MB EXH DEFINER A LASH X 30+ PROB;;P10002667;7790033227880;LA ROCHE POSAY;634,27;1;0;0;0
P;MB EXH DREAM BASE LIQ X 16+2 PROB;;P10002531;7790033237933;LA ROCHE POSAY;411,80;1;0;0;0
P;MB EXH DREAM LUMI+BLUSH X 16+ 2 PROB;;P10002526;7790033241336;LA ROCHE POSAY;357,99;1;0;0;0
P;MB EXH EX WEAR BLUSH RENO X 15;;P10002658;7790033233140;LA ROCHE POSAY;165,11;1;0;0;0
P;MB EXH EXPRESS MANICURE X 8;;P10002525;7790033222762;LA ROCHE POSAY;56,90;1;0;0;0
P;MB EXH GLAM SHINE BR LAB X 37;;P10002530;7790033242005;LA ROCHE POSAY;818,91;1;0;0;0
P;MB EXH HYDRA EXTR + COLORAMA X 52;;P10002660;7790033239005;LA ROCHE POSAY;420,61;1;0;0;0
P;MB EXH INST AGE REW DRUG X 23 +6 PROB;;P10002522;7790033238985;LA ROCHE POSAY;791,58;1;0;0;0
P;MB EXH LOOK DEFINER OJOS X 30;;P10002652;7790033223820;LA ROCHE POSAY;481,92;1;0;0;0
P;MB EXH LOOK OTOÑO-INVIERNO 2012 X 63;;P30000001;7790033249431;LA ROCHE POSAY;1937,38;1;0;0;0
P;MB EXH LOOK PRIMAV-VERANO X 56+2 PROB;;P30000720;7790033251830;LA ROCHE POSAY;1954,72;1;0;0;0
P;MB EXH LOOK PRIMEV X 57 + 6 PROB;;P10002532;7790033238596;LA ROCHE POSAY;966,91;1;0;0;0
P;MB EXH MASCAR FALSIES X 24;;P10002656;7790033242067;LA ROCHE POSAY;689,26;1;0;0;0
P;MB EXH MASCAR STILETTO VOLUP X 24+1 PROB;;P10002659;7790033240261;LA ROCHE POSAY;640,72;1;0;0;0
P;MB EXH MINERAL BRONZER X 27+ 3 PROB;;P10002670;7790033233614;LA ROCHE POSAY;579,83;1;0;0;0
P;MB EXH MINERAL POWER X 30;;P10002669;7790033231238;LA ROCHE POSAY;567,39;1;0;0;0
P;MB EXH PRIMAVERA 2011 SWEET X 63 + PROB;;P10002799;7790033247826;LA ROCHE POSAY;1190,80;1;0;0;0
P;MB EXH SHINE SENSATIONAL X 15;;P10002664;7790033240780;LA ROCHE POSAY;267,10;1;0;0;0
P;MB EXH S-STAY 12 HS COLOR - BRILLO;;P10002524;2000000550961;LA ROCHE POSAY;431,09;1;0;0;0
P;MB EXH S-STAY BASE+CORR X 20+ 4 PROB;;P10002657;7790033241343;LA ROCHE POSAY;608,41;1;0;0;0
P;MB EXH VOL COLOSSAL FELINO + SOMBRAS;;P10002663;7790033243927;LA ROCHE POSAY;645,41;1;0;0;0
P;MB EXH VOL EXP ONE BY ONE X 24 UNID;;P30001182;7790033249226;LA ROCHE POSAY;954,90;1;0;0;0
P;MB EXH W-SHINE EX-VOLUMEN;;P10002666;7790033230262;LA ROCHE POSAY;305,95;1;0;0;0
P;MB EXP EY LAPIZ DEL P-OJOS AZUL 02;;P10002627;7790033206496;LA ROCHE POSAY;11,99;1;0;0;0
P;MB EXP EY LAPIZ DEL P-OJOS NEGRO;;P10002626;7790033206489;LA ROCHE POSAY;11,99;1;0;0;0
P;MB EXPRESS FIN 50 SEG ESM N 10 BASE&TOP;;P10002786;041554513783;LA ROCHE POSAY;14,73;1;0;0;0
P;MB EXPRESS FIN 50 SEG ESM N 160 RACYRED;;P10002789;041554513936;LA ROCHE POSAY;14,73;1;0;0;0
P;MB EXPRESS FIN 50 SEG ESM N 190 RAC-RUBIES;;P10002792;041554513967;LA ROCHE POSAY;14,73;1;0;0;0
P;MB EXPRESS FIN 50 SEG ESM N 210 PLUM-INT;;P10002793;041554513981;LA ROCHE POSAY;14,73;1;0;0;0
P;MB EXPRESS FIN 50 SEG ESM N 220 ICED-MAUVE;;P30000313;041554513998;LA ROCHE POSAY;14,73;1;0;0;0
P;MB EXPRESS FIN 50 SEG ESM N 250 BERRY-BOUC;;P30000314;041554514025;LA ROCHE POSAY;14,73;1;0;0;0
P;MB EXPRESS FIN 50 SEG ESM N 280 COCOA-MOT;;P30000315;041554514056;LA ROCHE POSAY;14,73;1;0;0;0
P;MB EXPRESS FIN 50 SEG ESM N 290 MOCHA-BLAS;;P10002794;041554023473;LA ROCHE POSAY;14,73;1;0;0;0
P;MB EXPRESS FIN 50 SEG ESM N 40 BLUS-BRIDE;;P10002795;041554513813;LA ROCHE POSAY;14,73;1;0;0;0
P;MB EXPRESS FIN 50 SEG ESM N 649 BLUE BRILL;;P30000871;041554248432;LA ROCHE POSAY;14,73;1;0;0;0
P;MB EXPRESS FIN 50 SEG ESM N 659 FUCHSI;;P10002648;041554251784;LA ROCHE POSAY;14,73;1;0;0;0
P;MB EXPRESS FIN 50 SEG ESM N 660 RED-RE;;P10002647;041554251791;LA ROCHE POSAY;14,73;1;0;0;0
P;MB EXPRESS FIN 50 SEG ESM N 661 HEARTB;;P10002646;041554251807;LA ROCHE POSAY;14,73;1;0;0;0
P;MB EXPRESS FIN 50 SEG ESM N 662 RUBY-S;;P10002645;041554251814;LA ROCHE POSAY;14,73;1;0;0;0
P;MB EXPRESS FIN 50 SEG ESM N 898 DENIN DASH;;P30000311;041554217551;LA ROCHE POSAY;14,73;1;0;0;0
P;MB EXPRESS FIN 50 SEG ESM N 899 T-TORQUOISE;;P30000312;041554217568;LA ROCHE POSAY;14,73;1;0;0;0
P;MB EXPRESS FIN 50 SEG ESM N 90 PINK SHOCK;;P30000317;041554513868;LA ROCHE POSAY;14,73;1;0;0;0
P;MB EXPRESS FIN 50 SEG ESM N 900 GO GO GREEN;;P30000316;041554538342;LA ROCHE POSAY;14,73;1;0;0;0
P;MB EXPRESS FIN ESM 50 SEG CRIMSON;;P10002787;041554513943;LA ROCHE POSAY;14,73;1;0;0;0
P;MB EXPRESS FIN ESM 50 SEG MOD-MAUVE;;P10002788;041554513844;LA ROCHE POSAY;14,73;1;0;0;0
P;MB EXPRESS KOHL DELIN GLAM-BLACK;;P10002580;3600530507405;LA ROCHE POSAY;30,63;1;0;0;0
P;MB EXPRESS SOMBRA EYECOLOR G-BROWN 04;;P10002798;3600530508327;LA ROCHE POSAY;33,60;1;0;0;0
P;MB EXPRESS SOMBRA EYECOLOR P-WHITE 01;;P10002590;3600530508297;LA ROCHE POSAY;33,60;1;0;0;0
P;MB EXPRESS SOMBRA EYECOLOR S-GREEN 05;;P10002589;3600530508334;LA ROCHE POSAY;33,60;1;0;0;0
P;MB EXPRESS SOMBRA EYECOLOR S-GREY 06;;P10002591;3600530508341;LA ROCHE POSAY;33,60;1;0;0;0
P;MB EXPRESS SOMBRA EYECOLOR S-PLUM 03;;P10002593;3600530508310;LA ROCHE POSAY;33,60;1;0;0;0
P;MB EXPRESS SOMBRA EYECOLOR V-ROSE 02;;P10002592;3600530508303;LA ROCHE POSAY;33,60;1;0;0;0
P;MB FITME BLUSH RUBOR COMPACT DEEP CORAL;;P30000421;041554254129;LA ROCHE POSAY;25,66;1;0;0;0
P;MB FITME BLUSH RUBOR COMPACT LIGHT NUDE;;P30000418;041554254068;LA ROCHE POSAY;25,66;1;0;0;0
P;MB FITME BLUSH RUBOR COMPACT LIGHT ROSE;;P30000417;041554254044;LA ROCHE POSAY;25,66;1;0;0;0
P;MB FITME BLUSH RUBOR COMPACT MEDIUM CORAL;;P30000419;041554254082;LA ROCHE POSAY;25,66;1;0;0;0
P;MB FITME BLUSH RUBOR COMPACT MEDIUM NUDE;;P30000420;041554254105;LA ROCHE POSAY;25,66;1;0;0;0
P;MB FITME BRONZER RUBOR COMPACT DEEP;;P30000424;041554254174;LA ROCHE POSAY;25,66;1;0;0;0
P;MB FITME BRONZER RUBOR COMPACT LIGHT;;P30000422;041554254150;LA ROCHE POSAY;25,66;1;0;0;0
P;MB FITME BRONZER RUBOR COMPACT MEDIUM;;P30000423;041554254167;LA ROCHE POSAY;25,66;1;0;0;0
P;MB FITME CONCEALER CORRECTOR IMPER LIGHT 10;;P30000414;041554247718;LA ROCHE POSAY;27,39;1;0;0;0
P;MB FITME CONCEALER CORRECTOR IMPER MED 25;;P30000415;041554247725;LA ROCHE POSAY;27,39;1;0;0;0
P;MB FITME CONCEALER CORRECTOR IMPER SAND 20;;P30000416;041554247732;LA ROCHE POSAY;27,39;1;0;0;0
P;MB FITME FOUNDATION BASE MAQ FLUID 125;;P30000406;041554238679;LA ROCHE POSAY;34,40;1;0;0;0
P;MB FITME FOUNDATION BASE MAQ FLUID 135;;P30000407;041554238693;LA ROCHE POSAY;34,40;1;0;0;0
P;MB FITME FOUNDATION BASE MAQ FLUID 235;;P30000408;041554238747;LA ROCHE POSAY;34,40;1;0;0;0
P;MB FITME FOUNDATION BASE MAQ FLUID 245;;P30000409;041554238754;LA ROCHE POSAY;34,40;1;0;0;0
P;MB FITME FOUNDATION BASE MAQ FLUID 320;;P30000410;041554238785;LA ROCHE POSAY;34,40;1;0;0;0
P;MB FITME PRESSED POWDER POLVO COMPACT 135;;P30000411;041554238853;LA ROCHE POSAY;39,41;1;0;0;0
P;MB FITME PRESSED POWDER POLVO COMPACT 245;;P30000412;041554247657;LA ROCHE POSAY;39,41;1;0;0;0
P;MB FITME PRESSED POWDER POLVO COMPACT 320;;P30000413;041554247688;LA ROCHE POSAY;39,41;1;0;0;0
P;MB F-STRON ESM N 05;;P10002743;3600530124831;LA ROCHE POSAY;20,81;1;0;0;0
P;MB F-STRON ESM N 06;;P10002744;3600530124848;LA ROCHE POSAY;20,81;1;0;0;0
P;MB F-STRON ESM N 08;;P10002745;3600530124862;LA ROCHE POSAY;20,81;1;0;0;0
P;MB F-STRON ESM N 09;;P30000288;3600530124879;LA ROCHE POSAY;20,81;1;0;0;0
P;MB F-STRON ESM N 110;;P10002607;3600530554096;LA ROCHE POSAY;17,67;1;0;0;0
P;MB F-STRON ESM N 130;;P30000299;3600530704262;LA ROCHE POSAY;20,81;1;0;0;0
P;MB F-STRON ESM N 132;;P10002608;3600530659142;LA ROCHE POSAY;17,67;1;0;0;0
P;MB F-STRON ESM N 135;;P30000300;3600530704279;LA ROCHE POSAY;19,26;1;0;0;0
P;MB F-STRON ESM N 140;;P30000290;3600530554102;LA ROCHE POSAY;20,81;1;0;0;0
P;MB F-STRON ESM N 155;;P30000291;3600530554119;LA ROCHE POSAY;20,81;1;0;0;0
P;MB F-STRON ESM N 170;;P30000295;3600530659159;LA ROCHE POSAY;20,81;1;0;0;0
P;MB F-STRON ESM N 180;;P30000292;3600530554126;LA ROCHE POSAY;20,81;1;0;0;0
P;MB F-STRON ESM N 185;;P10002609;3600530659166;LA ROCHE POSAY;17,67;1;0;0;0
P;MB F-STRON ESM N 220;;P30000296;3600530659173;LA ROCHE POSAY;20,81;1;0;0;0
P;MB F-STRON ESM N 25;;P10002746;3600530125005;LA ROCHE POSAY;20,81;1;0;0;0
P;MB F-STRON ESM N 265;;P10002747;3600530659180;LA ROCHE POSAY;20,81;1;0;0;0
P;MB F-STRON ESM N 287;;P10002748;3600530282418;LA ROCHE POSAY;20,81;1;0;0;0
P;MB F-STRON ESM N 29;;P10002749;3600530125043;LA ROCHE POSAY;20,81;1;0;0;0
P;MB F-STRON ESM N 30;;P10002605;3600530125050;LA ROCHE POSAY;17,67;1;0;0;0
P;MB F-STRON ESM N 31;;P30000289;3600530125067;LA ROCHE POSAY;20,81;1;0;0;0
P;MB F-STRON ESM N 490;;P30000306;3600530554140;LA ROCHE POSAY;20,81;1;0;0;0
P;MB F-STRON ESM N 501;;P30000294;3600530359592;LA ROCHE POSAY;20,81;1;0;0;0
P;MB F-STRON ESM N 630;;P10002750;3600530659197;LA ROCHE POSAY;20,81;1;0;0;0
P;MB F-STRON ESM N 71;;P10002751;3600530125104;LA ROCHE POSAY;20,81;1;0;0;0
P;MB F-STRON ESM N 720;;P10002752;3600530659234;LA ROCHE POSAY;20,81;1;0;0;0
P;MB F-STRON ESM N 75;;P30000298;3600530704255;LA ROCHE POSAY;19,26;1;0;0;0
P;MB F-STRON ESM N 77;;P10002753;3600530125074;LA ROCHE POSAY;20,81;1;0;0;0
P;MB F-STRON ESM N 771;;P30000301;3600530704286;LA ROCHE POSAY;20,81;1;0;0;0
P;MB F-STRON ESM N 778;;P30000302;3600530704309;LA ROCHE POSAY;20,81;1;0;0;0
P;MB F-STRON ESM N 785;;P30000303;3600530704316;LA ROCHE POSAY;20,81;1;0;0;0
P;MB F-STRON ESM N 786;;P30000304;3600530705610;LA ROCHE POSAY;19,26;1;0;0;0
P;MB F-STRON ESM N 788;;P30000305;3600530704323;LA ROCHE POSAY;19,26;1;0;0;0
P;MB F-STRON ESM N 795;;P30000297;3600530659203;LA ROCHE POSAY;20,81;1;0;0;0
P;MB HYD-EXT DEL LAB N 01;;P10002703;7899026413115;LA ROCHE POSAY;12,10;1;0;0;0
P;MB HYD-EXT DEL LAB N 02;;P10002704;7899026413122;LA ROCHE POSAY;13,18;1;0;0;0
P;MB HYD-EXT DEL LAB N 03;;P30000400;7899026413153;LA ROCHE POSAY;12,10;1;0;0;0
P;MB HYD-EXT DEL LAB N 06;;P10002705;7899026413184;LA ROCHE POSAY;13,18;1;0;0;0
P;MB HYD-EXT LAB N 105;;P10002696;7899026416314;LA ROCHE POSAY;18,96;1;0;0;0
P;MB HYD-EXT LAB N 120;;P10002695;7899026416338;LA ROCHE POSAY;18,96;1;0;0;0
P;MB HYD-EXT LAB N 130;;P10002643;7899026416345;LA ROCHE POSAY;15,46;1;0;0;0
P;MB HYD-EXT LAB N 170;;P10002697;7899026416352;LA ROCHE POSAY;18,96;1;0;0;0
P;MB HYD-EXT LAB N 205;;P10002698;7899026416383;LA ROCHE POSAY;18,96;1;0;0;0
P;MB HYD-EXT LAB N 220;;P10002699;7899026416406;LA ROCHE POSAY;15,46;1;0;0;0
P;MB HYD-EXT LAB N 300;;P30000320;7899026416420;LA ROCHE POSAY;18,96;1;0;0;0
P;MB HYD-EXT LAB N 305;;P10002644;7899026416437;LA ROCHE POSAY;15,46;1;0;0;0
P;MB HYD-EXT LAB N 520;;P10002700;7899026416543;LA ROCHE POSAY;18,96;1;0;0;0
P;MB HYD-EXT LAB N 610;;P10002701;7899026416567;LA ROCHE POSAY;18,96;1;0;0;0
P;MB HYD-EXT LAB N 630;;P10002702;7899026416581;LA ROCHE POSAY;18,96;1;0;0;0
P;MB HYD-EXT LAB N 801;;P30000321;7899026450172;LA ROCHE POSAY;16,85;1;0;0;0
P;MB HYD-EXT LAB N 802;;P30000322;7899026450189;LA ROCHE POSAY;18,96;1;0;0;0
P;MB HYD-EXT LAB N 803;;P30000323;7899026450196;LA ROCHE POSAY;18,96;1;0;0;0
P;MB HYD-EXT LAB N 805;;P30000324;7899026450202;LA ROCHE POSAY;18,96;1;0;0;0
P;MB HYD-EXT LAB N 806;;P30000325;7899026450219;LA ROCHE POSAY;18,96;1;0;0;0
P;MB HYD-EXT LAB N 807;;P30000326;7899026450226;LA ROCHE POSAY;18,96;1;0;0;0
P;MB HYD-EXT LAB N 808;;P30000327;7899026450233;LA ROCHE POSAY;16,85;1;0;0;0
P;MB HYD-EXT LAB N 809;;P30000328;7899026450240;LA ROCHE POSAY;15,46;1;0;0;0
P;MB HYD-EXT LAB N 810;;P30000329;7899026450257;LA ROCHE POSAY;16,85;1;0;0;0
P;MB INST AGE REW BASE LIQ CREAMY NAT 200;;P30000437;041554220391;LA ROCHE POSAY;44,06;1;0;0;0
P;MB INST AGE REW BASE LIQ PURE BEIGE 250;;P30000436;041554220414;LA ROCHE POSAY;44,06;1;0;0;0
P;MB INST AGE REW BASE LIQ SANDY BEIGE 220;;P30000438;041554220407;LA ROCHE POSAY;44,06;1;0;0;0
P;MB INSTANT BASE AGE-REW ERASER 110 F. CLAIR;;P30001181;041554259247;LA ROCHE POSAY;53,96;1;0;0;0
P;MB INSTANT BASE AGE-REW ERASER 150 CL.IVORY;;P30000973;041554220087;LA ROCHE POSAY;53,96;1;0;0;0
P;MB INSTANT BASE AGE-REW ERASER 190 NUDE;;P30000968;041554220094;LA ROCHE POSAY;53,96;1;0;0;0
P;MB INSTANT BASE AGE-REW ERASER 200 CR NAT;;P10002635;041554220100;LA ROCHE POSAY;53,96;1;0;0;0
P;MB INSTANT BASE AGE-REW ERASER 220 SANDY;;P10002769;041554220117;LA ROCHE POSAY;53,96;1;0;0;0
P;MB INSTANT BASE AGE-REW ERASER 300 M.BEIGE;;P30000967;041554220155;LA ROCHE POSAY;53,96;1;0;0;0
P;MB INSTANT BASE AGE-REW ERASER 320 HONEY;;P10002770;041554220162;LA ROCHE POSAY;53,96;1;0;0;0
P;MB INSTANT PRE BASE AGE-REW PRIMER;;P30000969;041554220551;LA ROCHE POSAY;39,93;1;0;0;0
P;MB LAPIZ CEJAS MARRON 03;;P10002678;7794890901037;LA ROCHE POSAY;11,48;1;0;0;0
P;MB LAPIZ CEJAS NEGRO 01;;P10002677;7794890901013;LA ROCHE POSAY;12,52;1;0;0;0
P;MB LINE DEFINER LAP BROW-BRONZ;;P10002570;3600530389438;LA ROCHE POSAY;32,67;1;0;0;0
P;MB LINE DEFINER LAP LIQ N 01;;P10002569;3600530450022;LA ROCHE POSAY;32,67;1;0;0;0
P;MB LINER EXP DEL OJOS BLACK;;P10002583;7899026423534;LA ROCHE POSAY;29,50;1;0;0;0
P;MB LINER EXP DEL OJOS CHARCOAL;;P10002761;7899026423565;LA ROCHE POSAY;27,06;1;0;0;0
P;MB LINER EXP DEL OJOS COFFE;;P10002760;7899026423541;LA ROCHE POSAY;29,50;1;0;0;0
P;MB LINER EXPRESS DELINEADOR LIQ WT MARRON;;P30000426;7899026426498;LA ROCHE POSAY;31,66;1;0;0;0
P;MB LINER EXPRESS DELINEADOR LIQ WT NEGRO;;P30000425;7899026426481;LA ROCHE POSAY;31,66;1;0;0;0
P;MB MASC LASH GREAT L.OF LASH V.BLACK 141 WS;;P30001005;041554239416;LA ROCHE POSAY;20,66;1;0;0;0
P;MB MASCAR EX VOL COLOSSAL 100% BLACK;;P10002680;30079847;LA ROCHE POSAY;44,21;1;0;0;0
P;MB MASCAR EX VOL COLOSSAL FELINO;;P10002681;30086852;LA ROCHE POSAY;44,21;1;0;0;0
P;MB MASCAR EX VOL COLOSSAL G-BLACK WP;;P10002682;30079236;LA ROCHE POSAY;44,21;1;0;0;0
P;MB MASCAR EX VOL COLOSSAL G-BLACK WS;;P10002679;30074576;LA ROCHE POSAY;44,21;1;0;0;0
P;MB MASCAR EX VOL COLOSSAL G-BROWN;;P10002683;30074996;LA ROCHE POSAY;44,21;1;0;0;0
P;MB MASCAR LASH BROWN WSH N 02;;P10002575;3600530261369;LA ROCHE POSAY;16,68;1;0;0;0
P;MB MASCAR LASH BROWN WT N 02;;P10002630;41554523904;LA ROCHE POSAY;16,68;1;0;0;0
P;MB MASCAR LASH DEF WP N 01;;P10002579;3600530415472;LA ROCHE POSAY;39,25;1;0;0;0
P;MB MASCAR LASH DEF WSH N 02;;P10002578;3600530396658;LA ROCHE POSAY;39,25;1;0;0;0
P;MB MASCAR LASH EXPANSION NEGRA WP;;P10002577;3600530073573;LA ROCHE POSAY;16,78;1;0;0;0
P;MB MASCAR LASH EXPANSION NEGRA WSH;;P10002576;3600530011940;LA ROCHE POSAY;16,78;1;0;0;0
P;MB MASCAR LASH GREAT BIG BLACK WS;;P30000309;7790033241381;LA ROCHE POSAY;18,91;1;0;0;0
P;MB MASCAR LASH GREAT BIG VERY BLACK WS;;P30000308;7790033241374;LA ROCHE POSAY;18,91;1;0;0;0
P;MB MASCAR LASH GREAT CL;;P10002765;7790033217249;LA ROCHE POSAY;19,20;1;0;0;0
P;MB MASCAR LASH STILETTO B-BLACK WP;;P10002684;41554054163;LA ROCHE POSAY;35,71;1;0;0;0
P;MB MASCAR LASH STILETTO BLACK WP;;P10002685;7790033237889;LA ROCHE POSAY;38,92;1;0;0;0
P;MB MASCAR LASH STILETTO V-BLACK WS;;P10002686;7790033237872;LA ROCHE POSAY;44,78;1;0;0;0
P;MB MASCAR LASH STILETTO VOLUPT WP NEGRO;;P30000435;7790033240360;LA ROCHE POSAY;43,56;1;0;0;0
P;MB MASCAR LASH STILETTO VOLUPT WS MARRON;;P30000434;041554222043;LA ROCHE POSAY;37,87;1;0;0;0
P;MB MASCAR LASH STILETTO VOLUPT WS NEGRO;;P30000433;7790033240353;LA ROCHE POSAY;43,56;1;0;0;0
P;MB MASCAR LASH STYL BLACK WSH;;P10002631;3600530261352;LA ROCHE POSAY;35,71;1;0;0;0
P;MB MASCAR SKY HIGH CUR BROWN WP;;P10002629;0415545012546;LA ROCHE POSAY;16,78;1;0;0;0
P;MB MASCAR VOL EXP FALSIES BLACK DRAMA;;P30000307;30087125;LA ROCHE POSAY;44,23;1;0;0;0
P;MB MASCAR VOL EXP FALSIES BROWN WSH;;P10002628;30086289;LA ROCHE POSAY;44,23;1;0;0;0
P;MB MASCAR VOL EXP FALSIES NEGRO WP;;P10002688;30086340;LA ROCHE POSAY;44,23;1;0;0;0
P;MB MASCAR VOL EXP FALSIES NEGRO WSH;;P10002687;30086272;LA ROCHE POSAY;44,23;1;0;0;0
P;MB MASCAR VOL EXP ONE BY ONE BROWN WSH;;P30000618;30089174;LA ROCHE POSAY;44,21;1;0;0;0
P;MB MASCAR VOL EXP ONE BY ONE NEGRO WP;;P30000619;30089242;LA ROCHE POSAY;44,21;1;0;0;0
P;MB MASCAR VOL EXP ONE BY ONE NEGRO WSH;;P30000617;30089167;LA ROCHE POSAY;44,21;1;0;0;0
P;MB MASCAR VOLUM EXPRESS MARRON WSH;;P10002762;7790033202313;LA ROCHE POSAY;23,00;1;0;0;0
P;MB MASCAR VOLUM EXPRESS NEGRO WP;;P10002763;7790033202320;LA ROCHE POSAY;28,47;1;0;0;0
P;MB MASCAR VOLUM EXPRESS NEGRO WSH;;P10002764;7790033202306;LA ROCHE POSAY;28,47;1;0;0;0
P;MB MINERAL BASE LIQ TONO 020 CANEO LIGHT;;P30000429;3600530488438;LA ROCHE POSAY;40,87;1;0;0;0
P;MB MINERAL BASE LIQ TONO 030 SAND MED;;P30000430;3600530488469;LA ROCHE POSAY;40,87;1;0;0;0
P;MB MINERAL BASE LIQ TONO 040 FAWN MED;;P30000431;3600530488483;LA ROCHE POSAY;40,87;1;0;0;0
P;MB MINERAL BASE LIQ TONO 050 SUN BRONZE;;P30000432;3600530488506;LA ROCHE POSAY;40,87;1;0;0;0
P;MB MINERAL CORRECTOR LIQ NAT 02;;P30000427;3600530504329;LA ROCHE POSAY;28,40;1;0;0;0
P;MB MINERAL CORRECTOR LIQ SAND 03;;P30000428;3600530504336;LA ROCHE POSAY;28,40;1;0;0;0
P;MB MINERAL POW-BASE BL NUDE;;P10002549;041554012774;LA ROCHE POSAY;36,00;1;0;0;0
P;MB MINERAL POW-BASE BL PURE BEIGE;;P10002550;041554012804;LA ROCHE POSAY;36,00;1;0;0;0
P;MB MINERAL POW-BASE BL SANDY BEIGE;;P10002551;041554012798;LA ROCHE POSAY;36,00;1;0;0;0
P;MB PERFECT RUBOR COMPACTO N 02;;P10002676;7790033206977;LA ROCHE POSAY;29,47;1;0;0;0
P;MB PERFECT RUBOR COMPACTO N 08;;P10002545;7794890876083;LA ROCHE POSAY;29,47;1;0;0;0
P;MB PERFECT RUBOR COMPACTO N 09;;P10002675;7794890876090;LA ROCHE POSAY;29,47;1;0;0;0
P;MB PERFECT RUBOR COMPACTO N 12;;P10002546;7790033207004;LA ROCHE POSAY;29,47;1;0;0;0
P;MB PERFECT SOMBRA-DUO N 30;;P10002548;7790033212695;LA ROCHE POSAY;10,78;1;0;0;0
P;MB PERFECT SOMBRA-DUO N 31;;P10002547;7790033212701;LA ROCHE POSAY;10,78;1;0;0;0
